First_pokemon,Second_pokemon,id_primer_ataq,nombre1,tipo1_id1,tipo2_id1,nombre2,tipo1_id2,tipo2_id2,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,P1_type1,P1_type2,P2_type1,P2_type2,Winner
759,767,759,51,15,18,719,15,2,-16,-37,-10,-6,11,2,1.0,1.0,1.0,1.0,0
521,304,521,772,0,7,556,14,4,58,51,61,71,21,55,1.0,1.0,1.0,1.0,0
249,799,249,420,1,6,289,14,1,-5,-70,30,-30,-40,35,1.0,1.0,0.0,0.5,0
218,174,218,760,14,12,120,17,12,125,-47,-22,-26,-5,-25,1.0,1.0,1.0,1.0,1
344,732,344,299,0,12,682,6,7,-13,-34,-16,-1,6,-41,0.25,1.0,2.0,2.0,1
300,263,300,681,12,7,555,3,12,-50,-30,-45,-85,-70,-30,1.0,0.5,2.0,1.0,1
283,451,283,674,17,10,369,3,12,20,-10,11,-10,11,-10,1.0,2.0,0.0,1.0,1
585,257,585,56,15,12,285,5,12,20,10,10,15,-70,-50,0.5,1.0,2.0,1.0,1
499,199,499,424,5,17,390,17,4,0,125,38,120,20,72,0.5,1.0,1.0,1.0,0
514,550,514,379,3,17,126,1,12,0,-20,25,-5,0,-65,1.0,1.0,1.0,1.0,1
597,541,597,502,17,10,142,16,2,-25,-55,-65,-85,-45,-21,0.5,2.0,0.5,1.0,1
324,237,324,491,15,12,635,6,12,-10,5,95,-25,50,10,2.0,1.0,0.5,1.0,0
756,197,756,636,4,12,403,3,2,-8,-15,-19,-80,-35,27,2.0,1.0,1.0,0.0,0
74,668,74,371,5,12,44,14,12,5,25,-5,-75,-35,5,0.5,1.0,2.0,1.0,0
599,758,599,691,5,12,381,1,15,34,8,-3,-38,10,-28,1.0,1.0,0.5,2.0,1
40,341,40,478,13,10,529,3,12,21,52,37,0,0,-10,1.0,2.0,0.0,1.0,1
259,337,259,178,3,12,427,5,15,-15,-37,-48,-15,-30,-5,1.0,1.0,1.0,1.0,1
396,297,396,642,11,12,596,9,12,10,10,0,20,20,20,2.0,1.0,1.0,1.0,0
390,466,390,165,8,12,65,17,12,-15,5,95,0,100,-60,1.0,1.0,1.0,1.0,1
164,674,164,429,14,5,273,2,12,30,43,10,94,30,33,1.0,1.0,1.0,1.0,0
778,432,778,322,16,4,138,14,12,7,-15,1,-15,-3,-105,1.0,1.0,0.5,1.0,1
40,151,40,478,13,10,497,15,18,11,42,-48,-30,5,30,0.5,2.0,0.5,2.0,0
11,487,11,748,17,12,57,15,12,9,-17,-15,55,35,48,2.0,1.0,1.0,1.0,0
628,427,628,20,15,7,433,2,7,-50,-68,-55,-106,-55,-45,2.0,1.0,1.0,0.5,1
562,104,562,141,17,12,498,15,10,40,30,-100,53,15,-10,4.0,1.0,1.0,1.0,1
293,693,293,168,0,14,275,6,12,-25,-47,4,-55,24,0,0.5,1.0,2.0,1.0,1
260,630,260,373,6,12,711,13,12,-5,25,-25,30,-7,18,1.0,1.0,1.0,1.0,0
56,15,56,145,10,12,453,0,12,-40,35,-30,10,20,65,0.5,1.0,1.0,1.0,0
130,109,130,661,17,12,742,3,12,-10,15,5,15,0,-15,1.0,1.0,2.0,1.0,1
274,444,274,264,9,12,657,12,7,-35,-55,-25,35,5,-5,0.5,1.0,1.0,2.0,1
579,599,579,522,12,7,691,5,12,-70,-45,-35,6,-55,-2,1.0,2.0,1.0,1.0,1
42,669,42,102,4,12,357,8,6,45,40,18,30,35,40,0.5,1.0,1.0,1.0,0
765,477,765,278,3,13,423,12,5,-21,-98,-61,7,-53,-65,1.0,1.0,1.0,2.0,1
98,323,98,608,17,12,32,12,4,-20,45,60,25,-15,20,1.0,1.0,1.0,1.0,0
623,170,623,617,14,7,125,6,12,33,6,37,43,30,32,1.0,1.0,1.0,1.0,0
301,409,301,676,12,7,580,2,7,-35,-50,-20,-60,-30,25,1.0,1.0,1.0,1.0,0
774,635,774,74,15,4,97,12,12,-25,-45,90,-15,90,-65,1.0,1.0,0.5,1.0,1
253,532,253,537,12,12,577,3,8,35,30,13,10,18,-31,0.0,1.0,1.0,0.0,1
434,793,434,262,9,12,769,4,12,-51,-42,-10,-76,-33,-63,1.0,1.0,1.0,1.0,1
344,40,344,299,0,12,478,13,10,-16,-55,-22,-12,0,0,0.5,1.0,1.0,0.5,1
229,313,229,588,0,17,735,12,12,-10,50,20,0,25,-25,1.0,1.0,0.5,1.0,1
380,446,380,16,15,0,49,12,18,-34,10,-10,-15,-10,4,1.0,1.0,0.5,2.0,0
47,166,47,781,13,7,454,14,12,-60,-55,-65,-70,-60,-45,1.0,1.0,2.0,1.0,1
120,620,120,571,10,16,121,0,16,10,-10,-30,-35,-45,-20,1.0,2.0,1.0,0.5,1
24,297,24,431,12,7,596,9,12,43,40,30,105,50,91,1.0,2.0,0.5,1.0,0
522,760,522,345,9,12,36,15,18,-7,5,15,6,-21,27,4.0,1.0,1.0,0.5,0
321,430,321,380,5,12,139,14,12,22,-120,10,-160,10,-125,0.5,1.0,2.0,1.0,1
372,370,372,37,17,10,366,15,15,-20,-7,-22,-49,-44,-10,2.0,2.0,0.5,1.0,1
34,227,34,583,10,12,258,4,12,-15,-20,35,-15,-5,20,1.0,1.0,1.0,1.0,0
474,466,474,155,8,7,65,17,12,95,15,9,30,24,-5,1.0,1.0,1.0,1.0,1
539,657,539,450,14,12,306,0,3,30,58,55,48,55,15,1.0,1.0,2.0,1.0,0
676,292,676,41,11,12,78,0,12,45,75,25,45,55,35,1.0,1.0,1.0,1.0,0
475,704,475,67,12,12,702,7,12,-24,-34,-36,-66,-34,-36,1.0,1.0,1.0,1.0,1
44,485,44,485,6,12,63,16,15,16,52,-11,57,14,77,2.0,1.0,0.5,1.0,0
347,260,347,673,13,12,373,6,12,55,-2,46,3,28,-28,1.0,1.0,1.0,1.0,1
443,178,443,658,12,7,290,12,7,-5,45,20,4,-16,30,1.0,1.0,1.0,1.0,0
722,440,722,195,6,12,540,17,12,-24,-21,-28,-19,-16,10,0.5,1.0,2.0,1.0,0
297,264,297,596,9,12,183,6,12,-75,-75,-35,-60,-45,-70,0.5,1.0,2.0,1.0,1
510,96,510,643,9,11,261,13,12,-20,-18,0,22,10,15,0.5,1.0,2.0,1.0,0
278,399,278,109,6,5,649,11,18,-10,45,10,30,10,30,1.0,2.0,0.5,2.0,0
753,650,753,654,4,12,314,0,12,28,-23,15,23,20,-37,1.0,1.0,0.5,1.0,1
459,630,459,763,0,9,711,13,12,10,9,23,39,43,-29,0.5,0.5,2.0,1.0,1
98,170,98,608,17,12,125,6,12,-9,13,57,-15,-25,-25,2.0,1.0,0.5,1.0,1
349,53,349,603,17,1,509,0,9,10,25,-40,35,-40,65,0.5,1.0,2.0,2.0,0
581,389,581,721,12,7,167,8,12,60,75,-10,35,-35,68,0.0,1.0,0.0,1.0,1
634,721,634,462,12,12,90,9,5,-33,-57,-82,-34,-35,11,1.0,1.0,1.0,2.0,0
306,340,306,224,14,4,425,3,12,-2,-10,-15,-10,35,-55,1.0,1.0,1.0,1.0,1
697,231,697,296,1,2,615,0,16,72,95,-140,115,-140,93,1.0,1.0,2.0,1.0,0
398,119,398,417,11,12,754,13,12,15,30,-40,35,10,40,1.0,1.0,1.0,1.0,0
733,405,733,586,0,12,566,17,16,-62,-55,-90,-18,-40,-20,1.0,1.0,1.0,2.0,1
323,369,323,32,12,4,601,13,12,-23,-80,-20,-80,-20,-45,1.0,1.0,2.0,1.0,1
518,661,518,175,3,12,323,16,12,35,68,-3,50,25,65,1.0,1.0,0.5,1.0,0
663,308,663,324,16,12,670,0,18,20,70,83,20,33,25,0.5,1.0,0.5,1.0,0
759,7,759,51,15,18,84,6,7,-36,-32,-11,-70,-29,-50,4.0,2.0,0.25,0.5,1
182,85,182,650,0,14,558,6,12,-25,-40,-30,-40,-40,-75,0.5,1.0,2.0,1.0,1
518,621,518,175,3,12,591,1,5,25,48,-3,60,15,47,1.0,1.0,1.0,1.0,0
584,637,584,574,15,12,253,14,12,-5,30,15,-50,-60,-40,1.0,1.0,1.0,1.0,1
578,569,578,476,14,12,547,1,12,75,5,48,57,58,-37,0.0,1.0,2.0,1.0,1
593,773,593,694,5,12,130,3,4,8,22,-2,-56,-32,-66,0.5,1.0,1.0,2.0,1
560,54,560,180,6,5,730,0,14,50,68,15,60,10,20,2.0,0.25,0.25,1.0,0
435,106,435,703,9,10,297,14,12,10,36,35,2,-30,-11,1.0,1.0,1.0,1.0,1
263,521,263,555,3,12,772,0,7,4,9,-11,-1,44,20,2.0,1.0,1.0,0.5,0
553,39,553,19,12,12,483,13,12,59,48,63,65,65,55,1.0,1.0,1.0,1.0,0
491,382,491,652,8,1,194,17,12,30,77,88,82,53,-45,1.0,1.0,1.0,1.0,0
681,530,681,456,5,12,166,8,12,0,-15,-85,-10,-85,20,0.0,1.0,1.0,1.0,1
153,724,153,310,15,18,135,6,15,-15,46,33,-49,-30,-24,2.0,2.0,0.25,1.0,1
694,327,694,164,0,17,579,1,8,8,34,37,-17,-17,59,1.0,1.0,1.0,1.0,0
488,710,488,461,14,4,338,10,7,-69,-120,-45,-35,10,-31,1.0,1.0,1.0,1.0,1
604,377,604,728,0,14,101,10,15,-30,-25,-46,-40,-81,-18,2.0,0.5,1.0,2.0,1
324,312,324,491,15,12,630,12,12,-30,-15,75,10,55,0,1.0,1.0,0.5,1.0,1
744,642,744,504,5,1,160,17,7,33,80,28,25,21,3,0.5,1.0,1.0,2.0,0
696,88,696,782,1,2,439,17,15,-23,10,-110,-65,-10,28,2.0,1.0,0.5,0.0,0
5,485,5,85,6,12,63,16,15,-18,28,-43,36,-36,42,2.0,1.0,0.5,1.0,0
646,656,646,726,11,12,10,17,12,-94,20,5,70,50,14,0.5,1.0,1.0,1.0,0
511,573,511,0,9,11,507,6,12,40,39,27,39,37,-4,0.5,0.5,4.0,1.0,1
378,537,378,352,15,9,469,3,9,16,-24,-30,-44,-20,-63,1.0,0.5,0.5,1.0,1
645,616,645,724,11,12,127,6,12,-54,-75,10,50,20,-36,0.5,1.0,2.0,1.0,1
499,704,499,424,5,17,702,7,12,-9,45,8,30,-20,-9,0.5,1.0,1.0,1.0,1
378,356,378,352,15,9,700,6,12,-4,-44,-63,-24,17,3,2.0,0.5,1.0,1.0,0
776,542,776,631,2,12,501,17,2,-22,-45,-47,-67,-7,-40,2.0,1.0,0.5,2.0,1
728,368,728,68,12,12,774,12,12,-35,-79,-22,-28,-24,-33,1.0,1.0,1.0,1.0,1
39,303,39,483,13,12,512,17,7,1,22,-43,-30,-15,0,1.0,1.0,1.0,1.0,1
538,295,538,723,14,12,358,17,9,15,25,80,15,60,45,1.0,1.0,1.0,1.0,0
678,696,678,610,0,12,782,1,2,-22,-45,15,-25,-5,-33,2.0,1.0,1.0,1.0,1
274,380,274,264,9,12,16,15,0,5,-30,-5,45,15,20,1.0,1.0,1.0,2.0,0
764,330,764,100,17,12,426,16,4,21,-32,-37,65,-6,9,1.0,1.0,0.5,1.0,0
100,652,100,225,8,14,209,9,14,-39,-20,-15,45,-20,65,1.0,1.0,0.5,0.25,1
759,281,759,51,15,18,471,17,12,-8,-18,17,-11,6,10,1.0,0.5,1.0,1.0,0
384,765,384,79,12,12,278,3,13,26,32,37,9,27,0,1.0,1.0,1.0,1.0,1
26,35,26,559,12,12,480,13,12,0,34,8,10,30,56,1.0,1.0,1.0,1.0,0
30,515,30,17,13,12,349,12,12,-50,0,-26,-15,-16,30,1.0,1.0,1.0,1.0,0
369,221,369,601,13,12,210,0,17,-2,10,-80,40,0,25,0.0,1.0,0.5,1.0,0
91,471,91,192,12,7,226,17,10,-59,-18,-13,-34,-20,21,1.0,1.0,1.0,0.0,0
175,514,175,196,17,12,379,3,17,15,35,-15,-51,-7,18,1.0,1.0,2.0,0.5,0
206,149,206,8,12,12,535,12,12,-10,10,-15,-45,-20,45,1.0,1.0,1.0,1.0,0
82,758,82,259,15,10,381,1,15,-31,3,27,-23,-30,-38,1.0,1.0,1.0,1.0,1
688,337,688,58,12,12,427,5,15,35,10,10,-40,10,-45,1.0,1.0,2.0,1.0,1
767,431,767,719,15,2,136,14,12,8,19,-83,-25,-115,-42,1.0,1.0,1.0,1.0,1
265,292,265,667,17,12,78,0,12,50,40,60,65,90,70,1.0,1.0,1.0,1.0,0
394,460,394,398,1,12,764,0,10,5,71,-45,56,-25,79,1.0,1.0,2.0,1.0,0
248,134,248,293,1,6,308,11,15,10,40,15,-5,-15,0,2.0,2.0,0.5,0.0,1
731,572,731,203,6,7,620,9,12,-13,-25,-8,-42,-11,-17,2.0,2.0,0.25,1.0,1
653,5,653,14,9,14,85,6,12,75,33,27,25,30,-35,0.5,1.0,2.0,1.0,1
574,436,574,621,6,12,93,6,12,31,40,19,40,19,40,0.5,1.0,0.5,1.0,0
661,700,661,323,16,12,106,16,5,-51,-35,-59,-45,-12,-78,0.5,1.0,0.5,2.0,1
606,687,606,589,0,14,52,1,17,-5,-25,-11,-5,-1,42,1.0,0.0,1.0,1.0,1
246,422,246,622,16,7,331,17,12,-35,-20,50,-110,-70,-20,0.5,1.0,1.0,1.0,1
443,542,443,658,12,7,501,17,2,-35,-45,-50,-110,-80,-20,1.0,1.0,1.0,1.0,1
378,691,378,352,15,9,743,1,7,-4,-14,2,16,22,-37,2.0,0.5,1.0,1.0,1
132,83,132,470,14,4,245,15,10,-40,-75,-65,45,55,45,1.0,1.0,1.0,1.0,1
89,797,89,378,3,17,412,15,4,-25,-125,-40,-65,-55,-65,1.0,4.0,0.5,0.5,1
690,199,690,60,12,7,390,17,4,30,103,25,37,25,40,1.0,1.0,1.0,1.0,0
552,267,552,605,9,7,546,15,10,30,19,5,55,5,76,4.0,0.5,2.0,0.0,0
273,462,273,708,9,12,468,0,7,-30,-49,-15,-29,5,4,0.25,1.0,2.0,2.0,0
478,608,478,465,8,12,755,9,4,0,-7,-25,28,30,-11,1.0,1.0,1.0,1.0,1
265,624,265,667,17,12,770,8,12,62,45,30,35,50,55,1.0,1.0,1.0,1.0,0
114,43,114,391,10,12,744,6,12,22,39,70,0,15,-20,2.0,1.0,1.0,1.0,1
658,273,658,221,0,3,708,9,12,30,32,25,32,5,38,2.0,0.5,0.5,1.0,0
772,318,772,272,5,7,758,12,12,14,41,52,23,40,90,2.0,1.0,1.0,1.0,0
19,534,19,43,0,14,749,3,18,15,25,-67,-60,-27,-11,1.0,1.0,1.0,1.0,1
327,496,327,579,1,8,473,12,12,-85,-10,35,25,-20,45,1.0,0.0,0.0,1.0,1
480,413,480,237,12,12,451,16,15,-31,-80,-88,-53,-53,15,0.5,1.0,1.0,1.0,0
36,6,36,482,13,12,86,6,12,12,-2,9,-25,-10,-24,1.0,1.0,1.0,1.0,1
163,570,163,455,14,12,351,1,12,42,22,40,66,40,24,0.0,1.0,2.0,1.0,1
565,64,565,750,12,12,265,6,12,5,15,24,-10,19,17,1.0,1.0,1.0,1.0,0
226,355,226,644,4,12,409,6,10,-10,-40,-50,-105,-65,10,0.5,1.0,1.0,1.0,0
601,261,601,602,0,9,460,12,12,-50,-27,-35,0,-10,-58,1.0,1.0,1.0,1.0,1
7,214,7,84,6,7,475,1,7,18,-1,36,24,43,9,1.0,1.0,1.0,1.0,0
60,365,60,542,17,12,671,12,7,5,12,-12,25,-25,5,1.0,1.0,1.0,1.0,0
452,140,452,64,9,14,375,17,12,20,20,-20,35,50,-25,2.0,1.0,0.5,1.0,0
541,279,541,142,16,2,53,6,5,20,0,50,40,30,10,0.5,1.0,1.0,2.0,0
711,169,711,332,2,11,444,9,12,45,48,-10,47,-10,15,1.0,2.0,0.5,1.0,0
499,79,499,424,5,17,687,17,14,30,105,53,90,-30,42,0.5,0.5,1.0,0.0,0
338,612,338,176,3,12,582,10,1,-10,-27,5,30,5,0,0.0,1.0,2.0,1.0,1
356,451,356,700,6,12,369,3,12,-10,-35,61,-10,-9,-50,1.0,1.0,1.0,1.0,1
266,788,266,342,15,10,257,8,9,-35,-36,-72,-13,-25,-13,1.0,0.5,1.0,4.0,1
591,393,591,26,12,12,2,1,12,38,-70,26,-15,26,-25,1.0,1.0,1.0,1.0,1
483,6,483,665,13,1,86,6,12,5,-1,-11,-39,-24,-6,1.0,1.0,1.0,1.0,1
198,68,198,46,9,12,532,17,5,-15,-15,0,20,10,-20,2.0,1.0,0.5,1.0,1
769,423,769,12,15,11,539,17,12,-23,-91,-40,-113,-97,-44,1.0,0.5,2.0,1.0,1
401,484,401,747,11,18,628,13,1,7,-13,23,24,29,-19,1.0,1.0,1.0,1.0,1
211,91,211,550,17,10,192,12,7,43,20,30,7,3,-25,1.0,0.0,1.0,1.0,1
757,672,757,301,1,15,29,2,12,7,-33,-7,7,6,-12,1.0,1.0,1.0,1.0,1
657,603,657,306,0,3,346,0,9,-25,-56,-30,-13,-30,-27,2.0,0.5,1.0,0.5,1
53,288,53,509,0,9,355,12,12,-18,25,19,10,19,-70,1.0,1.0,1.0,1.0,1
609,229,609,514,9,12,588,0,17,-25,-95,-50,15,-30,-35,0.25,1.0,2.0,1.0,1
707,666,707,568,2,6,171,3,12,15,5,20,45,40,40,1.0,1.0,0.5,1.0,0
685,784,685,247,10,8,545,8,9,30,58,10,11,25,14,0.5,2.0,2.0,2.0,0
589,11,589,157,10,12,748,17,12,1,22,-40,-35,-35,10,1.0,1.0,2.0,1.0,0
547,792,547,117,14,12,489,7,2,35,0,40,-22,50,-38,1.0,1.0,1.0,1.0,1
74,75,74,371,5,12,370,5,12,-10,-30,-10,-15,-25,-10,1.0,1.0,1.0,1.0,1
641,113,641,569,14,12,124,10,12,60,15,-20,85,35,-5,1.0,1.0,1.0,1.0,1
79,278,79,687,17,14,109,6,5,-20,-45,-25,-35,40,15,2.0,1.0,0.5,0.5,0
533,329,533,274,3,6,394,16,4,0,-20,22,50,52,36,1.0,2.0,0.25,0.5,0
16,738,16,70,0,7,201,4,12,16,7,11,29,1,28,0.5,1.0,1.0,1.0,0
496,603,496,473,12,12,346,0,9,60,-18,-40,-30,5,-87,1.0,1.0,1.0,1.0,1
434,702,434,262,9,12,737,9,5,-16,-1,13,-35,-64,-72,0.5,1.0,0.5,1.0,1
387,385,387,35,8,12,315,12,12,4,25,-5,23,-57,25,0.0,1.0,0.0,1.0,1
770,293,770,27,15,11,168,0,14,63,27,2,49,2,-7,2.0,1.0,1.0,0.5,1
47,238,47,781,13,7,374,6,16,-10,-5,-85,-50,-40,25,0.5,0.5,1.0,2.0,0
18,636,18,312,0,14,251,14,12,0,-5,0,-30,-40,-10,2.0,1.0,2.0,1.0,1
359,75,359,651,12,12,370,5,12,-30,-70,-20,-5,-25,5,1.0,1.0,2.0,1.0,0
326,480,326,133,12,12,237,12,12,21,10,23,13,18,-15,1.0,1.0,1.0,1.0,1
412,180,412,452,16,15,348,0,7,20,55,70,15,0,-5,1.0,1.0,1.0,0.5,1
733,432,733,586,0,12,138,14,12,-12,-60,-50,-68,-65,-145,2.0,1.0,1.0,1.0,1
331,433,331,24,16,16,712,9,12,-5,2,36,-5,-15,-1,1.0,1.0,1.0,1.0,1
333,246,333,7,16,16,622,16,7,5,30,40,20,-10,-20,0.5,1.0,1.0,0.25,1
10,328,10,655,17,12,434,1,8,-6,-37,-60,-35,-51,23,1.0,1.0,1.0,1.0,1
237,449,237,635,6,12,613,3,12,-5,-25,6,30,6,-25,1.0,1.0,1.0,1.0,1
456,734,456,611,15,17,648,0,12,-15,20,58,15,58,1,2.0,1.0,0.5,1.0,0
625,89,625,107,8,12,378,3,17,33,15,75,0,50,-15,1.0,1.0,1.0,1.0,1
328,74,328,434,1,8,371,5,12,-30,-15,55,35,55,-25,0.5,1.0,0.0,1.0,1
105,261,105,158,14,12,460,12,12,-35,-32,-60,3,20,-58,1.0,1.0,1.0,1.0,1
629,39,629,21,15,7,483,13,12,14,68,8,57,10,45,1.0,1.0,0.5,1.0,0
721,608,721,90,9,5,755,9,4,28,40,37,-3,0,-52,0.5,0.5,0.5,2.0,1
302,769,302,759,17,7,12,15,11,-37,-29,-20,-12,-33,39,2.0,0.5,2.0,1.0,0
596,413,596,713,17,12,451,16,15,-30,-85,-90,-45,-50,-6,1.0,1.0,0.5,1.0,1
217,428,217,722,14,12,304,16,15,-52,-28,-52,-28,-52,-52,0.25,1.0,1.0,0.5,1
568,262,568,663,12,12,54,12,12,-170,100,80,-30,-45,25,1.0,1.0,1.0,1.0,0
122,478,122,83,12,12,465,8,12,190,-55,-55,-70,0,-55,0.0,1.0,0.0,1.0,1
174,595,174,120,17,12,110,5,12,-40,-60,-15,4,-2,13,1.0,1.0,1.0,1.0,0
357,711,357,653,14,12,332,2,11,-65,-105,-55,-60,-10,-35,1.0,1.0,1.0,0.5,1
79,483,79,687,17,14,665,13,1,-23,-23,-12,9,59,-4,1.0,0.5,0.5,1.0,1
721,278,721,90,9,5,109,6,5,28,22,62,-11,15,9,0.5,1.0,2.0,1.0,0
493,262,493,219,2,10,54,12,12,-187,80,55,-25,-80,27,1.0,1.0,1.0,1.0,0
105,92,105,158,14,12,147,12,7,25,-37,0,8,55,-33,1.0,1.0,1.0,1.0,1
552,531,552,605,9,7,215,11,8,30,23,5,40,5,17,1.0,1.0,4.0,1.0,0
136,17,136,376,6,12,752,0,14,25,60,27,80,65,43,2.0,1.0,0.5,1.0,0
639,548,639,645,14,12,517,17,12,-35,-50,-40,25,-30,-60,1.0,1.0,1.0,1.0,1
490,436,490,87,12,7,93,6,12,32,7,1,34,-2,30,1.0,1.0,1.0,1.0,0
294,284,294,360,17,9,441,17,10,-60,-120,-80,-55,-60,-40,1.0,4.0,0.25,0.5,1
75,147,75,370,5,12,305,3,12,25,65,20,-45,-10,-75,1.0,1.0,1.0,1.0,1
258,189,258,638,11,15,298,12,4,-45,0,0,45,45,50,1.0,1.0,1.0,1.0,0
766,562,766,277,3,13,141,17,12,-13,-20,-8,26,34,49,2.0,1.0,1.0,1.0,0
295,492,295,358,17,9,230,2,10,2,-20,5,20,25,8,1.0,1.0,1.0,0.5,0
246,684,246,622,16,7,246,10,8,6,6,90,5,20,35,1.0,1.0,0.0,1.0,0
251,658,251,515,10,12,221,0,3,20,-17,0,-57,-20,-68,1.0,1.0,1.0,0.0,1
9,648,9,411,6,7,585,12,9,-2,4,8,99,45,5,2.0,2.0,1.0,0.25,0
436,281,436,93,6,12,471,17,12,-6,-12,-6,8,-6,21,0.5,1.0,2.0,1.0,0
580,740,580,706,12,7,207,4,12,-16,12,-6,-62,-112,-10,1.0,1.0,1.0,1.0,1
583,559,583,776,3,12,523,6,5,-15,7,8,10,8,61,1.0,1.0,1.0,1.0,0
474,299,474,155,8,7,612,9,1,60,-20,-16,0,-6,0,0.5,2.0,0.5,2.0,1
197,644,197,403,3,2,725,11,12,54,45,55,100,50,1,1.0,1.0,2.0,1.0,0
798,170,798,288,14,8,125,6,12,41,58,17,90,80,5,1.0,1.0,1.0,1.0,1
253,769,253,537,12,12,12,15,11,8,21,40,38,32,14,0.5,1.0,1.0,1.0,0
308,544,308,670,0,18,563,12,12,-70,-130,-78,-30,-58,-35,1.0,1.0,1.0,1.0,1
644,708,644,725,11,12,777,2,3,-64,-100,-70,-55,-40,-46,2.0,1.0,1.0,1.0,1
700,543,700,106,16,5,276,6,17,0,0,23,-40,-34,31,0.25,2.0,2.0,0.5,0
48,162,48,242,13,7,152,2,7,-16,-54,-25,-35,-25,10,1.0,1.0,1.0,1.0,0
361,486,361,733,10,2,62,16,15,-17,-19,-66,-29,-66,37,2.0,0.5,1.0,1.0,0
738,547,738,201,4,12,117,14,12,-76,-32,-81,-14,-51,-43,1.0,1.0,1.0,1.0,1
271,411,271,286,6,7,45,16,15,66,75,10,75,94,60,2.0,0.5,0.5,1.0,0
562,11,562,141,17,12,748,17,12,16,12,-20,18,-20,2,0.5,1.0,0.5,1.0,0
347,20,347,673,13,12,406,0,14,35,-77,43,58,3,-90,0.5,1.0,0.5,0.5,1
594,764,594,268,5,12,100,17,12,14,32,-3,-80,-39,-19,1.0,1.0,1.0,1.0,1
235,135,235,686,12,12,174,3,12,-5,-3,-7,-45,-35,-65,1.0,1.0,1.0,1.0,1
713,293,713,334,2,11,168,0,14,65,70,20,120,10,30,1.0,1.0,1.0,1.0,0
766,697,766,277,3,13,296,1,2,-30,-50,-38,-16,4,11,0.5,1.0,1.0,1.0,0
517,336,517,684,9,12,395,5,15,40,40,50,50,-25,-30,1.0,1.0,1.0,1.0,1
761,611,761,627,13,18,38,17,12,-20,-32,-5,-20,5,-68,1.0,0.5,0.5,1.0,1
163,595,163,455,14,12,110,5,12,1,-30,-5,99,25,85,2.0,1.0,0.5,1.0,0
493,695,493,219,2,10,132,1,2,16,25,15,5,5,44,2.0,1.0,1.0,2.0,0
282,268,282,392,17,10,716,15,1,-30,-49,-40,-35,-30,-11,2.0,2.0,0.5,1.0,1
619,262,619,169,0,16,54,12,12,-205,55,75,-40,-100,0,1.0,1.0,0.5,1.0,1
465,674,465,500,3,12,273,2,12,-16,-102,-20,-15,20,-2,0.5,1.0,1.0,1.0,1
586,761,586,231,15,12,627,13,18,35,75,70,0,20,-5,1.0,1.0,0.5,2.0,1
563,647,563,581,17,12,131,12,9,35,40,35,68,20,-5,0.5,1.0,1.0,2.0,1
757,105,757,301,1,15,158,14,12,-7,6,8,-6,-44,3,2.0,0.5,0.0,1.0,0
215,74,215,633,17,15,371,5,12,15,-25,10,50,50,-15,1.0,2.0,0.5,1.0,1
593,738,593,694,5,12,201,4,12,31,42,16,-36,-44,-7,0.5,1.0,2.0,1.0,1
141,716,141,269,17,7,445,12,15,-5,48,2,-68,-28,-9,1.0,1.0,1.0,1.0,1
468,425,468,89,9,12,538,10,6,-55,-145,-115,-88,-37,-55,1.0,1.0,0.5,2.0,1
316,64,316,486,0,7,265,6,12,6,20,0,-20,0,100,0.5,1.0,2.0,1.0,0
461,159,461,765,0,17,466,6,7,-30,-31,5,-56,10,-54,0.25,0.5,4.0,1.0,1
36,663,36,482,13,12,324,16,12,10,-38,-48,-15,-30,-34,0.0,1.0,1.0,1.0,1
434,394,434,262,9,12,398,1,12,10,-61,25,-60,5,-79,1.0,1.0,1.0,1.0,1
537,311,537,469,3,9,61,9,5,-10,-65,27,45,47,16,0.5,0.5,0.5,1.0,0
205,72,205,307,9,7,401,14,12,20,5,5,-120,0,-40,1.0,1.0,1.0,1.0,1
431,461,431,136,14,12,765,0,17,-10,1,65,1,65,54,0.5,1.0,2.0,1.0,0
369,73,369,601,13,12,372,5,12,3,20,10,65,25,30,1.0,1.0,0.5,1.0,0
426,508,426,561,2,7,365,17,12,36,81,14,81,4,4,1.0,1.0,0.5,1.0,0
609,297,609,514,9,12,596,9,12,5,-5,0,40,20,0,0.5,1.0,0.5,1.0,1
342,478,342,463,3,12,465,8,12,0,-20,-10,-30,-20,-10,1.0,1.0,1.0,1.0,1
319,308,319,361,12,12,670,0,18,44,41,11,21,-9,-17,1.0,1.0,1.0,1.0,1
120,664,120,571,10,16,714,3,12,45,30,55,-15,-10,-35,2.0,1.0,0.0,1.0,0
541,532,541,142,16,2,577,3,8,50,70,43,55,23,-1,0.5,1.0,0.5,1.0,1
715,536,715,317,17,5,191,3,7,41,7,-17,24,-17,22,1.0,0.5,2.0,2.0,0
334,457,334,400,16,12,39,15,17,10,88,62,13,-58,20,1.0,1.0,0.5,0.5,0
412,164,412,452,16,15,429,14,5,-46,-115,0,-99,-20,-80,1.0,1.0,0.25,1.0,1
103,223,103,416,8,14,238,10,7,-5,-10,-25,135,30,45,1.0,0.5,2.0,1.0,0
378,630,378,352,15,9,711,13,12,16,-9,15,21,25,-42,1.0,0.5,1.0,1.0,1
69,509,69,1,14,12,388,17,7,-20,0,-35,45,-65,40,1.0,1.0,1.0,1.0,0
