battle_number,First_pokemon,Second_pokemon,Winner
46247,67,195,0
46248,531,10,1
46249,164,427,0
46250,119,646,1
46251,94,84,1
46252,407,189,0
46253,756,579,0
46254,557,727,1
46255,774,693,1
46256,552,455,0
46257,666,787,1
46258,674,414,1
46259,634,335,0
46260,780,58,1
46261,254,793,1
46262,159,374,0
46263,689,181,1
46264,492,636,1
46265,356,779,1
46266,664,327,1
46267,265,470,0
46268,403,315,0
46269,470,286,1
46270,123,460,0
46271,299,673,0
46272,87,415,1
46273,508,194,0
46274,242,733,0
46275,427,302,0
46276,316,394,0
46277,583,499,0
46278,55,778,0
46279,84,598,0
46280,118,77,1
46281,383,485,0
46282,290,729,1
46283,495,569,0
46284,454,794,1
46285,50,426,1
46286,297,342,1
46287,779,526,1
46288,172,171,0
46289,374,656,1
46290,718,760,0
46291,482,768,1
46292,108,83,0
46293,225,594,1
46294,595,677,0
46295,101,799,0
46296,247,383,1
46297,591,774,1
46298,527,496,0
46299,446,654,0
46300,344,729,0
46301,585,130,0
46302,445,767,1
46303,394,207,0
46304,436,495,1
46305,199,722,1
46306,787,165,1
46307,309,73,0
46308,243,296,1
46309,97,489,0
46310,27,362,1
46311,438,737,0
46312,550,398,0
46313,335,24,1
46314,458,678,0
46315,431,665,0
46316,201,142,1
46317,52,579,1
46318,89,666,1
46319,442,700,1
46320,778,185,0
46321,242,232,1
46322,572,403,0
46323,565,154,1
46324,763,562,1
46325,396,8,1
46326,286,40,1
46327,280,708,0
46328,779,561,1
46329,248,449,0
46330,600,762,0
46331,511,266,0
46332,412,677,1
46333,635,462,0
46334,588,596,0
46335,771,574,1
46336,513,538,0
46337,391,465,1
46338,28,149,0
46339,114,403,1
46340,145,348,1
46341,399,267,1
46342,50,194,0
46343,745,569,0
46344,565,766,1
46345,284,724,1
46346,758,563,0
46347,703,612,0
46348,18,320,1
46349,172,188,0
46350,336,379,0
46351,390,410,1
46352,675,312,0
46353,376,526,1
46354,11,454,1
46355,443,166,1
46356,317,632,1
46357,351,34,1
46358,715,92,0
46359,503,343,0
46360,334,614,1
46361,357,61,1
46362,466,572,1
46363,152,363,0
46364,599,615,1
46365,500,385,1
46366,668,310,0
46367,769,126,1
46368,799,549,1
46369,404,204,1
46370,344,455,1
46371,490,297,0
46372,273,65,1
46373,37,729,1
46374,710,525,0
46375,757,449,1
46376,17,372,1
46377,373,482,0
46378,587,405,0
46379,286,501,0
46380,158,27,0
46381,316,609,0
46382,133,173,0
46383,789,165,1
46384,567,104,1
46385,20,495,0
46386,690,595,0
46387,24,506,0
46388,16,252,0
46389,554,281,0
46390,785,221,0
46391,129,327,1
46392,621,411,0
46393,512,648,0
46394,341,690,0
46395,480,31,1
46396,265,181,1
46397,297,474,1
46398,532,723,1
46399,590,124,1
46400,212,13,0
46401,673,637,0
46402,627,49,0
46403,120,310,1
46404,473,765,1
46405,516,492,1
46406,486,559,1
46407,227,45,0
46408,347,762,0
46409,8,613,0
46410,373,341,1
46411,560,344,0
46412,747,111,0
46413,320,43,0
46414,36,314,1
46415,143,9,1
46416,44,601,0
46417,351,65,1
46418,238,287,1
46419,575,427,1
46420,707,610,1
46421,800,743,0
46422,238,152,1
46423,467,497,0
46424,196,217,0
46425,511,665,0
46426,485,741,1
46427,273,24,1
46428,96,158,1
46429,498,161,0
46430,718,222,0
46431,173,714,1
46432,260,255,0
46433,377,18,0
46434,560,638,1
46435,370,781,0
46436,136,598,0
46437,795,535,0
46438,579,264,1
46439,126,649,1
46440,792,154,1
46441,21,586,1
46442,465,797,1
46443,564,214,1
46444,787,204,1
46445,591,796,1
46446,515,583,1
46447,510,657,1
46448,375,7,1
46449,364,562,1
46450,383,762,0
46451,218,518,1
46452,552,29,0
46453,465,647,0
46454,11,740,1
46455,413,666,0
46456,747,688,0
46457,158,325,0
46458,259,446,0
46459,781,310,0
46460,188,100,1
46461,581,505,0
46462,132,785,0
46463,567,305,0
46464,468,429,1
46465,731,373,0
46466,35,469,1
46467,561,524,1
46468,246,699,1
46469,659,221,1
46470,681,536,1
46471,76,277,1
46472,155,615,0
46473,547,506,0
46474,108,450,0
46475,355,673,1
46476,338,331,0
46477,347,552,1
46478,681,2,0
46479,145,379,0
46480,683,603,1
46481,62,682,1
46482,115,554,1
46483,497,365,0
46484,390,264,1
46485,333,434,0
46486,27,670,1
46487,131,567,0
46488,795,167,0
46489,498,320,0
46490,156,582,0
46491,514,188,0
46492,175,52,0
46493,632,364,0
46494,559,380,1
46495,333,364,1
46496,519,742,0
46497,512,175,0
46498,532,330,0
46499,111,266,1
46500,736,26,1
46501,107,581,1
46502,588,538,0
46503,361,104,1
46504,662,538,1
46505,559,502,1
46506,712,413,0
46507,435,174,1
46508,584,105,1
46509,24,705,0
46510,153,451,0
46511,250,697,1
46512,604,672,1
46513,718,125,1
46514,540,389,0
46515,752,441,1
46516,116,272,1
46517,67,437,0
46518,708,554,1
46519,172,579,0
46520,734,242,1
46521,504,203,1
46522,564,526,1
46523,214,370,0
46524,199,495,1
46525,384,453,1
46526,401,226,0
46527,595,366,1
46528,175,551,1
46529,466,283,0
46530,440,544,1
46531,411,614,1
46532,67,148,0
46533,526,737,1
46534,772,3,0
46535,108,56,1
46536,134,530,0
46537,57,84,0
46538,639,363,1
46539,282,755,0
46540,148,555,0
46541,258,149,0
46542,15,596,1
46543,423,789,0
46544,542,127,0
46545,121,51,1
46546,133,759,0
46547,357,588,1
46548,475,503,1
46549,81,248,1
46550,25,22,0
46551,113,734,0
46552,707,732,1
46553,693,752,1
46554,796,250,1
46555,582,633,1
46556,182,497,1
46557,105,550,1
46558,520,42,0
46559,94,291,1
46560,276,775,0
46561,221,315,1
46562,474,769,0
46563,548,324,0
46564,106,54,0
46565,452,184,1
46566,742,182,0
46567,641,498,1
46568,476,427,1
46569,640,758,1
46570,264,224,0
46571,733,543,1
46572,680,735,1
46573,105,727,1
46574,483,679,1
46575,120,520,0
46576,517,550,1
46577,409,194,0
46578,550,79,0
46579,317,95,1
46580,763,740,1
46581,575,554,1
46582,737,496,1
46583,224,475,1
46584,595,470,0
46585,334,527,1
46586,47,344,1
46587,172,343,0
46588,737,728,0
46589,486,455,1
46590,787,688,1
46591,238,386,1
46592,740,763,0
46593,387,328,1
46594,351,218,0
46595,497,146,1
46596,552,494,0
46597,116,8,1
46598,558,63,1
46599,646,336,1
46600,462,199,0
46601,198,192,1
46602,583,284,0
46603,129,445,0
46604,151,518,1
46605,650,202,1
46606,162,753,1
46607,585,789,1
46608,333,413,1
46609,297,704,1
46610,246,539,1
46611,518,182,0
46612,571,565,1
46613,528,441,0
46614,604,656,1
46615,28,427,1
46616,650,727,1
46617,753,759,1
46618,220,339,1
46619,620,656,1
46620,727,603,0
46621,44,42,0
46622,397,371,0
46623,150,643,1
46624,532,119,1
46625,94,345,1
46626,577,366,1
46627,409,175,0
46628,199,2,1
46629,780,448,1
46630,79,305,0
46631,13,76,0
46632,349,487,0
46633,584,488,0
46634,166,561,0
46635,495,166,1
46636,179,640,0
46637,325,768,1
46638,57,34,0
46639,454,666,0
46640,97,694,1
46641,218,570,1
46642,716,428,1
46643,448,357,0
46644,555,487,0
46645,91,70,1
46646,297,273,1
46647,674,390,0
46648,283,474,1
46649,212,468,0
46650,488,752,1
46651,350,180,0
46652,726,189,0
46653,729,398,1
46654,187,361,1
46655,92,246,0
46656,615,646,1
46657,561,703,1
46658,15,278,1
46659,663,473,0
46660,660,65,1
46661,122,726,1
46662,345,732,1
46663,74,253,1
46664,137,550,1
46665,185,654,0
46666,726,255,0
46667,277,198,1
46668,708,137,0
46669,441,194,0
46670,706,311,0
46671,93,693,0
46672,292,507,1
46673,333,350,1
46674,523,656,1
46675,542,353,0
46676,538,601,0
46677,473,286,1
46678,348,397,1
46679,229,18,0
46680,281,348,1
46681,366,531,1
46682,766,404,0
46683,289,603,1
46684,53,85,1
46685,415,750,1
46686,445,44,1
46687,770,283,1
46688,68,93,1
46689,471,73,0
46690,563,720,0
46691,626,362,1
46692,199,506,1
46693,632,441,0
46694,537,787,0
46695,301,628,0
46696,26,475,0
46697,517,152,1
46698,257,276,1
46699,742,35,0
46700,187,75,0
46701,452,382,0
46702,145,574,1
46703,237,9,1
46704,297,82,1
46705,248,146,0
46706,367,262,0
46707,638,722,0
46708,792,397,0
46709,47,250,1
46710,247,767,0
46711,55,692,0
46712,224,532,1
46713,753,310,1
46714,698,370,1
46715,13,382,1
46716,160,511,1
46717,653,232,1
46718,578,29,1
46719,105,736,1
46720,616,99,0
46721,593,736,1
46722,378,219,1
46723,631,401,0
46724,242,219,1
46725,191,503,1
46726,269,799,1
46727,89,247,1
46728,579,147,1
46729,545,139,1
46730,680,324,0
46731,449,27,1
46732,426,96,0
46733,406,570,1
46734,634,237,0
46735,604,220,1
46736,307,9,1
46737,466,336,0
46738,316,594,1
46739,448,754,0
46740,699,141,0
46741,443,790,0
46742,199,357,1
46743,209,291,0
46744,101,256,0
46745,744,402,0
46746,120,793,1
46747,443,699,1
46748,718,221,0
46749,315,478,1
46750,221,13,1
46751,98,52,0
46752,531,51,0
46753,134,196,0
46754,566,67,1
46755,671,313,1
46756,660,189,0
46757,34,418,1
46758,55,433,0
46759,360,181,0
46760,162,780,0
46761,102,63,0
46762,163,620,0
46763,107,395,0
46764,700,468,0
46765,796,300,1
46766,355,539,1
46767,315,24,1
46768,320,788,1
46769,630,717,1
46770,14,347,1
46771,133,279,0
46772,246,107,0
46773,178,711,1
46774,400,695,0
46775,9,258,0
46776,763,43,1
46777,684,658,1
46778,423,192,0
46779,590,529,0
46780,446,440,0
46781,636,520,1
46782,173,703,1
46783,563,375,0
46784,176,49,1
46785,527,471,0
46786,74,707,1
46787,465,13,0
46788,761,507,1
46789,140,718,1
46790,95,468,0
46791,663,84,1
46792,133,528,1
46793,732,754,0
46794,569,99,1
46795,235,334,1
46796,626,148,1
46797,731,723,0
46798,515,206,1
46799,524,166,1
46800,694,456,0
46801,192,22,1
46802,203,464,0
46803,666,428,1
46804,92,523,0
46805,36,181,1
46806,462,377,1
46807,526,286,0
46808,415,628,1
46809,384,334,0
46810,725,750,1
46811,389,352,1
46812,267,606,1
46813,191,558,1
46814,233,27,0
46815,461,276,1
46816,742,484,1
46817,293,568,1
46818,644,23,1
46819,308,345,1
46820,300,699,1
46821,478,610,0
46822,768,342,1
46823,340,239,0
46824,507,311,1
46825,56,397,0
46826,629,68,0
46827,298,286,1
46828,26,2,0
46829,313,360,0
46830,393,228,1
46831,690,779,1
46832,575,633,1
46833,34,446,1
46834,720,206,1
46835,29,188,0
46836,45,771,1
46837,518,774,0
46838,181,249,1
46839,470,360,0
46840,689,705,1
46841,359,338,1
46842,534,399,0
46843,460,725,1
46844,279,426,1
46845,205,463,0
46846,317,554,1
46847,47,415,0
46848,562,91,1
46849,296,100,1
46850,151,497,1
46851,726,760,0
46852,338,434,1
46853,219,433,0
46854,16,571,0
46855,138,336,0
46856,161,468,0
46857,114,646,1
46858,656,57,1
46859,648,391,0
46860,708,417,0
46861,264,107,0
46862,733,175,1
46863,167,93,1
46864,528,701,0
46865,438,563,0
46866,615,149,0
46867,290,786,1
46868,773,436,0
46869,667,476,1
46870,60,751,1
46871,697,446,0
46872,62,475,1
46873,797,190,0
46874,176,487,0
46875,60,585,0
46876,752,492,0
46877,716,222,0
46878,129,381,0
46879,296,536,1
46880,268,616,1
46881,232,687,0
46882,526,702,1
46883,1,311,1
46884,681,725,1
46885,444,73,0
46886,237,278,1
46887,117,724,1
46888,547,742,0
46889,293,213,1
46890,150,488,1
46891,262,354,0
46892,707,508,1
46893,238,121,1
46894,507,218,0
46895,23,166,0
46896,108,712,1
46897,233,79,0
46898,309,36,0
46899,667,468,1
46900,775,578,0
46901,584,100,0
46902,260,534,1
46903,14,503,1
46904,103,631,0
46905,559,93,1
46906,440,516,0
46907,330,154,1
46908,146,250,1
46909,532,384,1
46910,124,791,0
46911,748,289,0
46912,252,180,1
46913,731,54,0
46914,161,651,1
46915,683,367,1
46916,392,779,0
46917,770,599,0
46918,356,523,0
46919,249,265,0
46920,646,670,0
46921,161,657,0
46922,195,763,0
46923,504,614,1
46924,555,776,0
46925,288,229,0
46926,387,502,1
46927,765,65,1
46928,519,571,0
46929,427,758,0
46930,512,480,0
46931,680,719,1
46932,611,208,0
46933,180,699,1
46934,716,533,0
46935,420,115,0
46936,568,255,0
46937,375,534,1
46938,140,406,1
46939,364,375,1
46940,779,196,1
46941,347,34,1
46942,600,64,0
46943,718,276,1
46944,673,96,0
46945,215,685,1
46946,216,230,0
46947,596,202,1
46948,107,266,0
46949,207,151,1
46950,498,603,1
46951,328,91,1
46952,15,768,1
46953,799,4,1
46954,374,54,1
46955,80,701,1
46956,729,744,0
46957,216,316,1
46958,483,677,1
46959,374,147,1
46960,332,11,1
46961,456,295,1
46962,531,577,1
46963,669,411,1
46964,604,602,0
46965,72,71,0
46966,311,297,0
46967,674,722,0
46968,131,526,0
46969,371,483,1
46970,333,339,1
46971,549,388,0
46972,481,398,0
46973,613,116,1
46974,374,143,1
46975,693,625,0
46976,319,362,1
46977,232,6,0
46978,346,761,0
46979,560,599,0
46980,781,457,0
46981,779,337,0
46982,459,591,1
46983,773,658,1
46984,683,373,1
46985,459,241,0
46986,356,223,1
46987,52,35,1
46988,793,772,1
46989,339,83,0
46990,485,222,1
46991,548,187,0
46992,528,508,0
46993,673,758,1
46994,478,565,1
46995,525,748,1
46996,528,657,0
46997,358,206,1
46998,742,737,1
46999,147,332,0
47000,637,536,1
47001,93,50,0
47002,244,312,0
47003,738,507,1
47004,640,244,1
47005,49,217,1
47006,748,732,1
47007,402,320,1
47008,586,654,1
47009,454,541,1
47010,767,307,1
47011,619,683,0
47012,566,249,1
47013,203,610,1
47014,118,710,1
47015,27,198,0
47016,279,26,1
47017,610,395,0
47018,478,312,1
47019,189,80,1
47020,632,431,0
47021,696,571,1
47022,439,317,1
47023,24,375,0
47024,405,3,1
47025,644,373,1
47026,190,601,1
47027,733,69,0
47028,712,460,0
47029,512,57,0
47030,289,223,1
47031,164,511,0
47032,708,754,1
47033,596,439,0
47034,734,220,0
47035,531,128,1
47036,73,743,1
47037,162,129,0
47038,484,416,0
47039,272,800,0
47040,301,313,0
47041,364,482,0
47042,522,619,0
47043,633,749,1
47044,454,763,0
47045,578,387,1
47046,307,332,0
47047,185,749,0
47048,423,175,0
47049,758,680,0
47050,359,24,1
47051,344,196,0
47052,134,2,0
47053,776,609,0
47054,616,488,0
47055,171,257,0
47056,193,95,0
47057,49,233,1
47058,557,145,0
47059,380,49,0
47060,111,22,1
47061,709,632,0
47062,589,259,0
47063,22,145,0
47064,613,393,1
47065,735,122,0
47066,139,282,0
47067,188,4,1
47068,638,180,0
47069,713,690,0
47070,3,501,0
47071,786,159,0
47072,661,671,1
47073,714,463,0
47074,133,741,0
47075,788,135,1
47076,180,533,1
47077,265,81,0
47078,595,48,1
47079,51,358,1
47080,677,146,0
47081,13,85,1
47082,369,711,1
47083,505,32,1
47084,34,682,1
47085,753,231,0
47086,641,242,1
47087,174,53,0
47088,193,44,1
47089,184,490,0
47090,551,623,0
47091,105,643,1
47092,434,252,1
47093,562,239,0
47094,221,296,1
47095,600,534,1
47096,657,69,1
47097,644,103,1
47098,201,276,1
47099,134,562,0
47100,80,359,0
47101,510,347,1
47102,96,631,1
47103,680,555,1
47104,18,314,1
47105,433,240,1
47106,584,581,1
47107,460,70,0
47108,298,440,0
47109,26,597,0
47110,439,772,1
47111,529,266,1
47112,495,40,0
47113,123,429,1
47114,162,776,0
47115,633,780,0
47116,421,51,0
47117,609,370,1
47118,513,157,0
47119,364,68,1
47120,465,572,1
47121,610,112,0
47122,196,360,1
47123,721,433,0
47124,347,660,0
47125,718,289,0
47126,287,673,1
47127,541,627,0
47128,544,60,0
47129,755,210,0
47130,99,665,0
47131,373,331,0
47132,306,29,0
47133,199,708,1
47134,47,137,1
47135,246,726,1
47136,351,673,1
47137,770,692,1
47138,296,380,1
47139,628,458,0
47140,481,249,1
47141,623,350,1
47142,225,615,1
47143,197,177,1
47144,728,263,1
47145,159,28,1
47146,325,70,1
47147,704,280,0
47148,658,587,0
47149,119,699,1
47150,600,717,1
47151,113,756,1
47152,397,784,0
47153,403,49,0
47154,27,499,1
47155,208,420,1
47156,351,296,1
47157,50,6,1
47158,404,50,0
47159,271,587,0
47160,155,799,0
47161,175,720,0
47162,430,44,0
47163,602,177,1
47164,588,403,0
47165,544,496,0
47166,1,533,1
47167,156,708,1
47168,252,493,1
47169,231,632,1
47170,19,584,0
47171,785,381,0
47172,305,199,0
47173,726,6,0
47174,384,91,0
47175,364,18,0
47176,242,656,1
47177,500,743,1
47178,70,598,0
47179,636,282,1
47180,366,707,1
47181,248,507,0
47182,752,193,1
47183,795,397,0
47184,800,101,1
47185,595,446,1
47186,321,627,1
47187,483,444,1
47188,379,779,0
47189,480,212,1
47190,199,75,1
47191,749,339,1
47192,139,788,1
47193,287,26,1
47194,691,700,1
47195,633,339,1
47196,37,788,0
47197,178,643,1
47198,359,288,1
47199,488,522,1
47200,381,673,1
47201,797,610,0
47202,92,793,1
47203,784,123,1
47204,150,547,1
47205,358,389,0
47206,629,741,0
47207,535,204,0
47208,336,523,0
47209,705,312,0
47210,462,408,0
47211,568,711,1
47212,358,63,1
47213,391,411,0
47214,439,178,1
47215,128,581,1
47216,414,110,1
47217,287,342,1
47218,249,146,0
47219,634,119,0
47220,22,147,1
47221,163,247,1
47222,512,401,1
47223,712,271,0
47224,277,691,1
47225,110,300,0
47226,215,171,0
47227,347,290,0
47228,142,652,0
47229,544,355,0
47230,119,286,1
47231,190,31,1
47232,671,263,1
47233,702,227,0
47234,171,313,1
47235,658,331,0
47236,67,310,0
47237,325,545,1
47238,329,304,0
47239,369,568,1
47240,300,97,0
47241,423,164,1
47242,21,370,1
47243,672,536,1
47244,771,629,1
47245,395,108,1
47246,329,753,0
47247,424,715,1
47248,489,239,1
47249,140,96,1
47250,553,635,0
47251,273,727,1
47252,205,416,0
47253,427,539,0
47254,136,36,0
47255,483,534,1
47256,517,495,1
47257,61,56,1
47258,482,296,1
47259,279,378,0
47260,425,599,0
47261,416,189,0
47262,722,160,0
47263,127,392,0
47264,181,185,0
47265,113,342,0
47266,355,735,1
47267,438,455,0
47268,309,636,0
47269,440,352,1
47270,795,5,0
47271,175,4,1
47272,114,501,1
47273,680,565,1
47274,391,26,1
47275,142,738,0
47276,323,634,1
47277,508,136,1
47278,518,248,1
47279,731,91,0
47280,662,151,1
47281,453,759,0
47282,10,31,1
47283,676,70,0
47284,677,575,0
47285,7,395,0
47286,529,217,1
47287,734,237,0
47288,214,675,0
47289,761,514,1
47290,47,198,0
47291,603,563,0
47292,502,36,0
47293,25,280,1
47294,310,741,1
47295,212,509,0
47296,370,594,1
47297,223,368,1
47298,442,205,1
47299,304,94,1
47300,723,233,1
47301,499,118,0
47302,510,586,0
47303,698,240,0
47304,293,792,1
47305,100,246,0
47306,139,525,0
47307,262,39,1
47308,370,44,1
47309,736,402,0
47310,754,230,1
47311,121,420,1
47312,131,179,0
47313,477,559,0
47314,20,651,1
47315,740,492,0
47316,272,415,0
47317,771,131,1
47318,456,368,1
47319,427,784,0
47320,154,38,0
47321,108,105,0
47322,400,584,0
47323,250,10,0
47324,83,301,1
47325,378,18,1
47326,550,318,0
47327,124,729,0
47328,786,762,0
47329,335,608,1
47330,396,508,1
47331,547,568,0
47332,661,122,0
47333,32,248,0
47334,15,198,1
47335,734,339,1
47336,17,161,1
47337,380,426,1
47338,327,347,1
47339,332,310,0
47340,412,213,1
47341,380,502,0
47342,705,528,0
47343,358,626,1
47344,257,253,0
47345,306,253,0
47346,674,570,1
47347,693,303,1
47348,722,278,0
47349,422,585,0
47350,338,305,0
47351,73,59,1
47352,426,173,0
47353,753,48,1
47354,414,394,1
47355,210,177,1
47356,59,131,1
47357,732,38,0
47358,501,629,1
47359,468,776,1
47360,253,197,0
47361,331,698,1
47362,557,31,0
47363,552,48,0
47364,340,275,0
47365,335,400,0
47366,692,211,0
47367,432,163,0
47368,413,459,0
47369,211,643,1
47370,485,340,1
47371,752,436,1
47372,200,482,0
47373,361,595,0
47374,537,720,0
47375,481,405,0
47376,465,106,0
47377,87,365,1
47378,759,767,0
47379,521,304,0
47380,249,799,0
47381,218,174,1
47382,344,732,1
47383,300,263,1
47384,283,451,1
47385,585,257,1
47386,499,199,0
47387,514,550,1
47388,597,541,1
47389,324,237,0
47390,756,197,0
47391,74,668,0
47392,599,758,1
47393,40,341,1
47394,259,337,1
47395,396,297,0
47396,390,466,1
47397,164,674,0
47398,778,432,1
47399,40,151,0
47400,11,487,0
47401,628,427,1
47402,562,104,1
47403,293,693,1
47404,260,630,0
47405,56,15,0
47406,130,109,1
47407,274,444,1
47408,579,599,1
47409,42,669,0
47410,765,477,1
47411,98,323,0
47412,623,170,0
47413,301,409,0
47414,774,635,1
47415,253,532,1
47416,434,793,1
47417,344,40,1
47418,229,313,1
47419,380,446,0
47420,47,166,1
47421,120,620,1
47422,24,297,0
47423,522,760,0
47424,321,430,1
47425,372,370,1
47426,34,227,0
47427,474,466,1
47428,539,657,0
47429,676,292,0
47430,475,704,1
47431,44,485,0
47432,347,260,1
47433,443,178,0
47434,722,440,0
47435,297,264,1
47436,510,96,0
47437,278,399,0
47438,753,650,1
47439,459,630,1
47440,98,170,1
47441,349,53,0
47442,581,389,1
47443,634,721,0
47444,306,340,1
47445,697,231,0
47446,398,119,0
47447,733,405,1
47448,323,369,1
47449,518,661,0
47450,663,308,0
47451,759,7,1
47452,182,85,1
47453,518,621,0
47454,584,637,1
47455,578,569,1
47456,593,773,1
47457,560,54,0
47458,435,106,1
47459,263,521,0
47460,553,39,0
47461,491,382,0
47462,681,530,1
47463,153,724,1
47464,694,327,0
47465,488,710,1
47466,604,377,1
47467,324,312,1
47468,744,642,0
47469,696,88,0
47470,5,485,0
47471,646,656,0
47472,511,573,1
47473,378,537,1
47474,645,616,1
47475,499,704,1
47476,378,356,0
47477,776,542,1
47478,728,368,1
47479,39,303,1
47480,538,295,0
47481,678,696,1
47482,274,380,0
47483,764,330,0
47484,100,652,1
47485,759,281,0
47486,384,765,1
47487,26,35,0
47488,30,515,0
47489,369,221,0
47490,91,471,0
47491,175,514,0
47492,206,149,0
47493,82,758,1
47494,688,337,1
47495,767,431,1
47496,265,292,0
47497,394,460,0
47498,248,134,1
47499,731,572,1
47500,653,5,1
47501,574,436,0
47502,661,700,1
47503,606,687,1
47504,246,422,1
47505,443,542,1
47506,378,691,1
47507,132,83,1
47508,89,797,1
47509,690,199,0
47510,552,267,0
47511,273,462,0
47512,478,608,1
47513,265,624,0
47514,114,43,1
47515,658,273,0
47516,772,318,0
47517,19,534,1
47518,327,496,1
47519,480,413,0
47520,36,6,1
47521,163,570,1
47522,565,64,0
47523,226,355,0
47524,601,261,1
47525,7,214,0
47526,60,365,0
47527,452,140,0
47528,541,279,0
47529,711,169,0
47530,499,79,0
47531,338,612,1
47532,356,451,1
47533,266,788,1
47534,591,393,1
47535,483,6,1
47536,198,68,1
47537,769,423,1
47538,401,484,1
47539,211,91,1
47540,757,672,1
47541,657,603,1
47542,53,288,1
47543,609,229,1
47544,707,666,0
47545,685,784,0
47546,589,11,0
47547,547,792,1
47548,74,75,1
47549,641,113,1
47550,79,278,0
47551,533,329,0
47552,16,738,0
47553,496,603,1
47554,434,702,1
47555,387,385,1
